policyID,statecode,county,CreditLimit,tiv_2012,point_latitude,point_longitude,line,construction,point_granularity,Country
406643,FL,BREVARD COUNTY,30388.96,23619.45,28.082165,-80.6213,Residential,Wood,3,
178483,FL,BREVARD COUNTY,773047.31,741383.29,28.04978,-80.634308,Residential,Masonry,3,
631538,FL,BREVARD COUNTY,23296.23,34759.28,28.082165,-80.6213,Residential,Wood,3,
871428,FL,BREVARD COUNTY,3622.67,5225.92,28.10565,-80.669228,Residential,Wood,1,
524209,FL,BREVARD COUNTY,12659.48,17934.54,28.110745,-80.62556,Residential,Wood,3,
344284,FL,BREVARD COUNTY,12659.48,11408.88,28.110745,-80.62556,Residential,Wood,3,
658848,FL,BREVARD COUNTY,12659.48,12776.71,28.110745,-80.62556,Residential,Wood,3,
226532,FL,BREVARD COUNTY,559490.77,744547.93,28.105648,-80.669121,Residential,Masonry,1,
331991,FL,BREVARD COUNTY,18934.1,25492.88,28.105648,-80.669159,Residential,Wood,1,
888242,FL,BREVARD COUNTY,42811.35,50217.71,28.084065,-80.63858,Residential,Wood,3,
513832,FL,BREVARD COUNTY,12775.61,14300.5,28.07206,-80.66973,Residential,Wood,1,
906891,FL,BREVARD COUNTY,20386.88,23319.45,28.06441,-80.65308,Residential,Wood,3,
859118,FL,BREVARD COUNTY,42811.35,50537.51,28.07104,-80.64533,Residential,Wood,3,
392953,FL,BREVARD COUNTY,1329545.32,1218288.97,28.072563,-80.670723,Residential,Masonry,1,
624110,FL,BREVARD COUNTY,13570.4,21315.74,28.072563,-80.670723,Residential,Wood,1,
714596,FL,BREVARD COUNTY,9720000,9270000,28.071531,-80.644272,Commercial,Reinforced Concrete,1,
770619,FL,BREVARD COUNTY,234810.65,279016.11,28.071531,-80.644272,Residential,Wood,1,
969879,FL,BREVARD COUNTY,1174054.19,1700443.73,28.071531,-80.644272,Residential,Masonry,1,
158327,FL,BREVARD COUNTY,40908.99,42937.26,28.07782,-80.66486,Residential,Wood,3,
919420,FL,BREVARD COUNTY,20386.88,31008.45,28.00323,-80.60275,Residential,Wood,3,
462382,FL,BREVARD COUNTY,20386.88,30292.38,28.08902,-80.66662,Residential,Wood,3,
689185,FL,BREVARD COUNTY,2746.83,2834.02,28.05801,-80.65392,Residential,Wood,3,
711961,FL,BREVARD COUNTY,20386.88,24754.16,28.0722,-80.6719,Residential,Wood,4,
653091,FL,BREVARD COUNTY,20386.88,26800.84,28.053195,-80.65447,Residential,Wood,3,
181111,FL,BREVARD COUNTY,20386.88,31308.74,28.0722,-80.6719,Residential,Wood,4,
623888,FL,BREVARD COUNTY,20386.88,30628.39,28.09071,-80.571065,Residential,Wood,3,
658221,FL,BREVARD COUNTY,20386.88,26625.8,28.0722,-80.6719,Residential,Wood,4,
825970,FL,BREVARD COUNTY,20386.88,23585.5,28.0722,-80.6719,Residential,Wood,4,
210347,FL,BREVARD COUNTY,20386.88,28769.97,28.0722,-80.6719,Residential,Wood,4,
423468,FL,BREVARD COUNTY,20386.88,21616.01,28.0722,-80.6719,Residential,Wood,4,
208408,FL,BREVARD COUNTY,20386.88,35633.66,28.0722,-80.6719,Residential,Wood,3,
310881,FL,BREVARD COUNTY,20920.42,17702.4,28.06441,-80.65308,Residential,Wood,3,
464965,FL,BREVARD COUNTY,20386.88,19098.12,28.0722,-80.6719,Residential,Wood,4,
731645,FL,BREVARD COUNTY,20386.88,28476.88,28.0722,-80.6719,Residential,Wood,3,
108217,FL,BREVARD COUNTY,80626.7,107253.27,28.072563,-80.670723,Residential,Wood,1,
243955,FL,BREVARD COUNTY,209995.36,217608.95,28.070795,-80.643288,Residential,Wood,1,
266132,FL,BREVARD COUNTY,20386.88,29820.58,28.00828,-80.63982,Residential,Wood,3,
864126,FL,BREVARD COUNTY,20386.88,34391.85,28.0722,-80.6719,Residential,Wood,4,
403790,FL,BREVARD COUNTY,20386.88,17429.93,28.087035,-80.69853,Residential,Wood,3,
627904,FL,BREVARD COUNTY,20386.88,29283.72,28.078855,-80.708025,Residential,Wood,3,
401257,FL,BREVARD COUNTY,20386.88,18978.15,28.0722,-80.6719,Residential,Wood,4,
108833,FL,BREVARD COUNTY,12775.61,12747.19,28.09332,-80.667255,Residential,Wood,3,
798325,FL,BREVARD COUNTY,20386.88,26920.1,28.063855,-80.644505,Residential,Wood,3,
522766,FL,BREVARD COUNTY,42811.35,52401.09,28.094375,-80.67512,Residential,Wood,3,
360088,FL,BREVARD COUNTY,48091.59,34146.47,28.07208,-80.67074,Residential,Wood,3,
583145,FL,BREVARD COUNTY,20386.88,37210.14,27.997925,-80.651905,Residential,Wood,3,
157451,FL,BREVARD COUNTY,10184.24,12590.17,28.064505,-80.657814,Residential,Wood,1,
211336,FL,BREVARD COUNTY,2746.83,3837.41,28.07214,-80.653595,Residential,Wood,1,
292667,FL,BREVARD COUNTY,7359.22,10822.18,28.074123,-80.671234,Residential,Wood,1,
924960,FL,BREVARD COUNTY,2088.18,2414.77,28.075556,-80.670609,Residential,Wood,1,
971289,FL,BREVARD COUNTY,7359.22,11262.26,28.074123,-80.671234,Residential,Wood,1,
759159,FL,BREVARD COUNTY,1839.81,2459.1,28.074123,-80.671234,Residential,Wood,1,
105678,FL,BREVARD COUNTY,17550000,26550000,28.078934,-80.664665,Commercial,Reinforced Concrete,1,
889231,FL,BREVARD COUNTY,737708.34,1127013.27,28.095352,-80.692429,Residential,Masonry,1,
576289,FL,BREVARD COUNTY,29610000,53370000,28.0722,-80.6719,Commercial,Reinforced Concrete,3,
430411,FL,BREVARD COUNTY,1064716.69,1668861.42,28.09725,-80.66534,Residential,Masonry,1,
697710,FL,BREVARD COUNTY,26100000,21060000,28.078762,-80.649269,Commercial,Reinforced Concrete,1,
760185,FL,BREVARD COUNTY,5670000,4250799,28.01456,-80.6213,Commercial,Reinforced Masonry,1,
979632,FL,BREVARD COUNTY,59425.53,81347.6,28.0361,-80.61396,Residential,Wood,1,
386974,FL,BREVARD COUNTY,614101.92,536381.18,28.02988,-80.62234,Residential,Masonry,1,
918079,FL,BREVARD COUNTY,154418.22,182663.17,28.0151,-80.622246,Residential,Wood,1,
933779,FL,BREVARD COUNTY,2307951.36,3856032.81,28.0157,-80.62444,Commercial,Reinforced Masonry,1,
708052,FL,BREVARD COUNTY,620446.86,801381.57,28.0157,-80.62444,Residential,Masonry,1,
581303,FL,BREVARD COUNTY,82294.74,114430.84,28.01951,-80.62343,Residential,Wood,1,
423039,FL,BREVARD COUNTY,11095.92,12777.88,28.0157,-80.62444,Residential,Wood,1,
459669,FL,BREVARD COUNTY,113733.18,108051.07,28.03429,-80.58784,Residential,Wood,1,
747807,FL,BREVARD COUNTY,12945.24,20937.73,28.0157,-80.62444,Residential,Wood,1,
606443,FL,BREVARD COUNTY,11095.92,10744.29,28.0151,-80.622246,Residential,Wood,1,
424915,FL,BREVARD COUNTY,1581261.2,2478279.05,28.016743,-80.622223,Residential,Masonry,1,
739754,FL,BREVARD COUNTY,1907460,2477908.8,28.0359,-80.62036,Commercial,Reinforced Masonry,1,
962116,FL,BREVARD COUNTY,305532.9,362907.09,27.999001,-80.700966,Residential,Wood,3,
216645,FL,BREVARD COUNTY,360627.3,483648.09,28.03134,-80.60638,Residential,Masonry,1,
835073,FL,BREVARD COUNTY,116492.9,136525.95,28.029819,-80.593109,Residential,Wood,1,
270837,FL,BREVARD COUNTY,4605.09,4034.13,28.0317,-80.5951,Residential,Wood,1,
245111,FL,BREVARD COUNTY,15355.79,17308.66,28.0317,-80.5951,Residential,Wood,1,
368902,FL,BREVARD COUNTY,15461.97,12766.56,28.0317,-80.5951,Residential,Wood,1,
940962,FL,BREVARD COUNTY,35864.04,45877.28,28.0317,-80.5951,Residential,Wood,1,
523793,FL,BREVARD COUNTY,58810.76,89772.27,28.0317,-80.5951,Residential,Wood,1,
238347,FL,BREVARD COUNTY,116589.93,181186.34,28.053728,-80.600761,Residential,Wood,1,
430229,FL,BREVARD COUNTY,154600.44,220922.49,28.032223,-80.587517,Residential,Wood,1,
846942,FL,BREVARD COUNTY,10287.54,9709.13,28.032461,-80.589714,Residential,Wood,1,
744934,FL,BREVARD COUNTY,130881.17,194099.4,28.024572,-80.600822,Residential,Wood,1,
174051,FL,BREVARD COUNTY,695591.7,898440.15,28.02584,-80.59805,Residential,Masonry,1,
987877,FL,BREVARD COUNTY,242671.96,374118.62,28.02584,-80.59805,Residential,Wood,1,
487775,FL,BREVARD COUNTY,568427.73,485494.13,28.02584,-80.59805,Residential,Masonry,1,
662271,FL,BREVARD COUNTY,186079.07,212537.66,28.02584,-80.59805,Residential,Wood,1,
783875,FL,BREVARD COUNTY,919919.28,1222793.5,28.02584,-80.59805,Residential,Masonry,1,
850029,FL,BREVARD COUNTY,14897.2,17553.67,28.0317,-80.5951,Residential,Wood,1,
479775,FL,BREVARD COUNTY,33104.28,42048.26,28.02661,-80.60065,Residential,Wood,1,
489209,FL,BREVARD COUNTY,197946.49,222600.73,28.02661,-80.60065,Residential,Wood,1,
538749,FL,BREVARD COUNTY,1234803.53,1711270.99,28.02661,-80.60065,Residential,Masonry,1,
650912,FL,BREVARD COUNTY,159681.51,245749.84,28.02661,-80.60065,Residential,Wood,1,
144595,FL,BREVARD COUNTY,4022.93,4343.62,28.02661,-80.60065,Residential,Wood,1,
418196,FL,BREVARD COUNTY,142096.86,188829.68,28.02661,-80.60065,Residential,Wood,1,
243278,FL,BREVARD COUNTY,1023946.13,1228095.39,28.02661,-80.60065,Residential,Masonry,1,
570857,FL,BREVARD COUNTY,4590512.52,4715236.75,28.018888,-80.605736,Commercial,Reinforced Masonry,1,
927689,FL,BREVARD COUNTY,7041.73,11008.08,28.01886,-80.603737,Residential,Wood,1,
510798,FL,BREVARD COUNTY,37095.17,33629.59,28.02661,-80.60065,Residential,Wood,1,
587911,FL,BREVARD COUNTY,234383.53,307136.18,28.02661,-80.60065,Residential,Wood,1,
231029,FL,BREVARD COUNTY,438747.49,437834.89,28.02661,-80.60065,Residential,Masonry,1,
181660,FL,BREVARD COUNTY,19352.17,20175.22,28.02661,-80.60065,Residential,Wood,1,
638506,FL,BREVARD COUNTY,354141.46,539924.07,28.02346,-80.60096,Residential,Wood,1,
313650,FL,BREVARD COUNTY,69407.68,74925.31,28.02346,-80.60096,Residential,Wood,1,
247083,FL,BREVARD COUNTY,1190860.67,1365440.85,28.02346,-80.60096,Residential,Masonry,1,
396640,FL,BREVARD COUNTY,15480000,19260000,28.03512,-80.644173,Commercial,Reinforced Concrete,1,
671886,FL,BREVARD COUNTY,524366.48,816627.39,28.01684,-80.57842,Residential,Masonry,1,
944545,FL,BREVARD COUNTY,144900,212090.13,28.037529,-80.631699,Residential,Wood,3,
460873,FL,BREVARD COUNTY,5443222,7690009.86,28.03244,-80.62043,Commercial,Reinforced Masonry,1,
844874,FL,BREVARD COUNTY,558092.57,488647.99,28.03103,-80.62129,Residential,Masonry,1,
396689,FL,BREVARD COUNTY,157500,231170.63,28.0335,-80.5893,Residential,Wood,1,
743509,FL,BREVARD COUNTY,1125000,1490028.75,28.0361,-80.61396,Residential,Masonry,1,
194367,FL,BREVARD COUNTY,213596.46,308828.44,28.0449,-80.6053,Residential,Wood,1,
666936,FL,BREVARD COUNTY,12960000,18270000,27.999001,-80.705132,Commercial,Reinforced Concrete,1,
468436,FL,BREVARD COUNTY,54450,76177.29,28.00095,-80.69899,Residential,Wood,1,
290488,FL,BREVARD COUNTY,4044848.4,7337500.61,27.998543,-80.632706,Commercial,Reinforced Masonry,3,
501495,FL,BREVARD COUNTY,110959.2,156430.28,27.999348,-80.66703,Residential,Wood,1,
886963,FL,BREVARD COUNTY,297740.52,350628.76,28.02316,-80.66841,Residential,Wood,1,
822857,FL,BREVARD COUNTY,3499065.67,4320646.29,27.999033,-80.674332,Commercial,Reinforced Masonry,1,
814973,FL,BREVARD COUNTY,890280.11,1068756.34,27.998592,-80.634789,Residential,Masonry,3,
304274,FL,BREVARD COUNTY,3972970.25,4845084.9,27.936215,-80.66726,Commercial,Reinforced Masonry,3,
403630,FL,BREVARD COUNTY,451320.63,505276.92,27.936215,-80.66726,Residential,Masonry,3,
121889,FL,BREVARD COUNTY,2786.3,3253.31,28.01503,-80.64401,Residential,Wood,1,
323666,FL,BREVARD COUNTY,2786.3,3284.88,28.01503,-80.64401,Residential,Wood,1,
629311,FL,BREVARD COUNTY,578673.16,715400.9,28.05643,-80.59616,Residential,Masonry,3,
681125,FL,BREVARD COUNTY,818481.93,961061.48,27.99757,-80.66984,Residential,Masonry,3,
343136,FL,BREVARD COUNTY,1147478.93,1251211.02,28.024,-80.69703,Residential,Masonry,1,
141700,FL,BREVARD COUNTY,15405.22,21504.69,27.999001,-80.700966,Residential,Wood,3,
416166,FL,BREVARD COUNTY,6261.86,6507.89,27.999023,-80.671394,Residential,Wood,3,
115730,FL,BREVARD COUNTY,120511.26,151074.84,27.998695,-80.640602,Residential,Wood,3,
503830,FL,BREVARD COUNTY,111410,138854.3,27.998695,-80.640602,Residential,Wood,3,
436479,FL,BREVARD COUNTY,16276.62,29813.04,28.02219,-80.69023,Residential,Wood,1,
912600,FL,BREVARD COUNTY,64911.52,54027.15,28.0147,-80.6789,Residential,Wood,4,
443204,FL,BREVARD COUNTY,3401.41,5035.55,28.02219,-80.69023,Residential,Wood,1,
685802,FL,BREVARD COUNTY,22041.45,35938.85,28.026537,-80.707489,Residential,Wood,1,
484117,FL,BREVARD COUNTY,6261.86,8533.62,27.999023,-80.671394,Residential,Wood,3,
181625,FL,BREVARD COUNTY,91534.26,93224.34,27.998745,-80.658699,Residential,Wood,3,
331165,FL,BREVARD COUNTY,88335.13,85146.24,28.026537,-80.707489,Residential,Wood,1,
205687,FL,BREVARD COUNTY,32213.72,28322.56,28.005657,-80.637299,Residential,Wood,1,
539033,FL,BREVARD COUNTY,2300.98,3529.4,28.005657,-80.637299,Residential,Wood,1,
762614,FL,BREVARD COUNTY,92039.19,119424.16,28.005657,-80.637299,Residential,Wood,1,
705309,FL,BREVARD COUNTY,72895.04,108898.77,28.005657,-80.637299,Residential,Wood,1,
912416,FL,BREVARD COUNTY,1623113.84,2423958.2,28.005657,-80.637299,Residential,Masonry,1,
364372,FL,BREVARD COUNTY,1791920.59,2307466.89,27.998661,-80.639015,Residential,Masonry,3,
807092,FL,BREVARD COUNTY,657323.57,540057.05,28.00817,-80.65963,Residential,Masonry,1,
344081,FL,BREVARD COUNTY,650879.22,836607.61,28.00231,-80.61779,Residential,Masonry,1,
395130,FL,BREVARD COUNTY,599663.61,497001.2,28.0142,-80.69181,Residential,Masonry,1,
619358,FL,BREVARD COUNTY,413778.7,539309.23,28.013824,-80.672241,Residential,Masonry,1,
939058,FL,BREVARD COUNTY,3591.24,4274.96,28.013824,-80.672241,Residential,Wood,1,
160171,FL,BREVARD COUNTY,30301.13,41539.21,28.013824,-80.672241,Residential,Wood,1,
925122,FL,BREVARD COUNTY,33667.92,44312.87,28.0147,-80.6789,Residential,Wood,4,
331584,FL,BREVARD COUNTY,39279.24,48134.35,27.998898,-80.751366,Residential,Wood,1,
159876,FL,BREVARD COUNTY,516701.72,457442.24,27.971029,-80.674599,Residential,Masonry,1,
870314,FL,BREVARD COUNTY,9510.41,10405.02,27.971029,-80.674599,Residential,Wood,1,
293109,FL,BREVARD COUNTY,45000,55835.33,27.94931,-80.62161,Residential,Wood,1,
630447,FL,BREVARD COUNTY,16560000,18090000,27.994951,-80.628731,Commercial,Reinforced Concrete,1,
936531,FL,BREVARD COUNTY,4841295.3,4927431.63,27.994951,-80.628731,Commercial,Reinforced Masonry,1,
946472,FL,BREVARD COUNTY,634668.3,820940.27,27.994951,-80.628731,Residential,Masonry,1,
284513,FL,BREVARD COUNTY,21420000,37080000,27.994951,-80.628731,Commercial,Reinforced Concrete,1,
232980,FL,BREVARD COUNTY,90000,135021.6,27.994951,-80.628731,Residential,Wood,1,
833328,FL,BREVARD COUNTY,257285.7,299995.13,27.96634,-80.648,Residential,Wood,1,
262684,FL,BREVARD COUNTY,2786.3,2516.03,27.97741,-80.64732,Residential,Wood,3,
662257,FL,BREVARD COUNTY,2786.3,2594.87,27.97741,-80.64732,Residential,Wood,3,
584347,FL,BREVARD COUNTY,894204.27,1186318.45,27.96779,-80.64817,Residential,Masonry,1,
750491,FL,BREVARD COUNTY,299492.34,492570.26,27.964294,-80.622681,Residential,Wood,1,
689197,FL,BREVARD COUNTY,34062.38,62170.65,28.387939,-80.601814,Residential,Wood,1,
349674,FL,BREVARD COUNTY,3353.63,3916.24,28.387939,-80.601814,Residential,Wood,1,
120565,FL,BREVARD COUNTY,10013.22,17379.45,28.387939,-80.601814,Residential,Wood,1,
196036,FL,BREVARD COUNTY,32995.52,42405.84,28.387939,-80.601814,Residential,Wood,1,
326775,FL,BREVARD COUNTY,10453.16,13312.21,28.387939,-80.601814,Residential,Wood,1,
166816,FL,BREVARD COUNTY,10334.01,15239.61,28.38428,-80.60383,Residential,Wood,1,
496290,FL,BREVARD COUNTY,120829.6,114995.95,28.3962,-80.6064,Residential,Wood,3,
943899,FL,BREVARD COUNTY,54900.88,61150.8,28.38759,-80.60205,Residential,Wood,1,
148196,FL,BREVARD COUNTY,135265.5,154228.64,28.40679,-80.62149,Residential,Wood,1,
459191,FL,BREVARD COUNTY,2365899.71,2525191,28.386705,-80.605605,Commercial,Reinforced Masonry,1,
777023,FL,BREVARD COUNTY,775260,865413.43,28.40479,-80.60675,Residential,Masonry,1,
749769,FL,BREVARD COUNTY,0,1055277.72,28.3962,-80.6064,Residential,Masonry,4,
444552,FL,BREVARD COUNTY,0,46500.8,28.3962,-80.6064,Residential,Wood,4,
848357,FL,BREVARD COUNTY,0,52222.06,28.3962,-80.6064,Residential,Wood,4,
496977,FL,BREVARD COUNTY,0,134305.52,28.3962,-80.6064,Residential,Wood,4,
971840,FL,BREVARD COUNTY,0,340417.73,28.3962,-80.6064,Residential,Wood,4,
429221,FL,BREVARD COUNTY,0,94920.05,28.3962,-80.6064,Residential,Wood,4,
381443,FL,BREVARD COUNTY,0,1757473.2,28.3962,-80.6064,Residential,Masonry,4,
886313,FL,BREVARD COUNTY,0,275616.43,28.3962,-80.6064,Residential,Wood,4,
215232,FL,BREVARD COUNTY,0,2368271.68,28.3962,-80.6064,Commercial,Reinforced Masonry,4,
656717,FL,BREVARD COUNTY,0,5921808.33,28.3962,-80.6064,Commercial,Reinforced Masonry,4,
426798,FL,BREVARD COUNTY,0,358177.2,28.3962,-80.6064,Residential,Wood,4,
403077,FL,BREVARD COUNTY,0,1402994.24,28.3962,-80.6064,Residential,Masonry,4,
487025,FL,BREVARD COUNTY,0,313494.3,28.3962,-80.6064,Residential,Wood,4,
114354,FL,BREVARD COUNTY,0,25061.4,28.3962,-80.6064,Residential,Wood,4,
759213,FL,BREVARD COUNTY,0,541519.02,28.3962,-80.6064,Residential,Masonry,4,
891616,FL,BREVARD COUNTY,0,591658.82,28.3962,-80.6064,Residential,Masonry,4,
864434,FL,BREVARD COUNTY,0,869601.97,28.3962,-80.6064,Residential,Masonry,4,
579122,FL,BREVARD COUNTY,0,866121.98,28.3962,-80.6064,Residential,Masonry,4,
926748,FL,BREVARD COUNTY,0,110700000,28.3962,-80.6064,Commercial,Steel Frame,4,
806354,FL,BREVARD COUNTY,0,1056746.89,28.3962,-80.6064,Residential,Masonry,4,
686171,FL,BREVARD COUNTY,0,320302.67,28.3962,-80.6064,Residential,Wood,4,
759675,FL,BREVARD COUNTY,0,32338.97,28.3962,-80.6064,Residential,Wood,4,
628439,FL,BREVARD COUNTY,0,437694.07,28.3962,-80.6064,Residential,Masonry,4,
899165,FL,BREVARD COUNTY,0,241688.92,28.3962,-80.6064,Residential,Wood,4,
105985,FL,BREVARD COUNTY,0,1081.08,28.3962,-80.6064,Residential,Wood,4,
972187,FL,BREVARD COUNTY,0,97466.86,28.3962,-80.6064,Residential,Wood,4,
871521,FL,BREVARD COUNTY,0,122822,28.3962,-80.6064,Residential,Wood,4,
538435,FL,BREVARD COUNTY,0,1889201.81,28.3962,-80.6064,Residential,Masonry,4,
820508,FL,BREVARD COUNTY,221686.2,321223.3,28.404517,-80.596347,Residential,Wood,3,
700289,FL,BREVARD COUNTY,39510000,30600000,28.40388,-80.61254,Commercial,Steel Frame,1,
400823,FL,BREVARD COUNTY,639000,845460.9,28.40548,-80.60628,Residential,Masonry,1,
900882,FL,BREVARD COUNTY,1579500,2512744.42,28.40731,-80.600783,Residential,Masonry,3,
778462,FL,BREVARD COUNTY,887400,671406.84,28.40731,-80.600783,Residential,Masonry,3,
402065,FL,BREVARD COUNTY,144900,229540.15,28.407309,-80.599892,Residential,Wood,3,
162171,FL,BREVARD COUNTY,283500,414363.6,28.40739,-80.60058,Residential,Wood,3,
412288,FL,BREVARD COUNTY,180000,286082.1,28.412727,-80.630692,Residential,Wood,4,
757531,FL,BREVARD COUNTY,20700,28307.54,28.3962,-80.6064,Residential,Wood,4,
659715,FL,BREVARD COUNTY,63000,62758.71,28.3962,-80.6064,Residential,Wood,4,
252676,FL,BREVARD COUNTY,136800,225490.18,28.40578,-80.59545,Residential,Wood,3,
787440,FL,BREVARD COUNTY,46800,40839.55,28.406685,-80.60324,Residential,Wood,3,
955915,FL,BREVARD COUNTY,44100,53124.27,28.407948,-80.605675,Residential,Wood,1,
463093,FL,BREVARD COUNTY,344700,450476.02,28.404768,-80.603752,Residential,Wood,3,
981016,FL,BREVARD COUNTY,2212470,2953886.4,28.40583,-80.61958,Commercial,Reinforced Masonry,1,
881895,FL,BREVARD COUNTY,1170000,1644926.4,28.417675,-80.618088,Residential,Masonry,1,
608242,FL,BREVARD COUNTY,801262.24,904593.02,28.414923,-80.630692,Residential,Masonry,4,
365461,FL,BREVARD COUNTY,2058030,1694170.3,28.36572,-80.7341,Commercial,Reinforced Masonry,1,
998818,FL,BREVARD COUNTY,898020,798704.38,28.36572,-80.7341,Residential,Masonry,1,
756358,FL,BREVARD COUNTY,257670,208639.52,28.36572,-80.7341,Residential,Wood,1,
502255,FL,BREVARD COUNTY,194310,289675.99,28.36572,-80.7341,Residential,Wood,1,
996295,FL,BREVARD COUNTY,10530,13234.63,28.36572,-80.7341,Residential,Wood,1,
163901,FL,BREVARD COUNTY,5739256.8,8300222.23,28.38444,-80.75844,Commercial,Reinforced Masonry,1,
518169,FL,BREVARD COUNTY,832345.2,730532.74,28.38444,-80.75844,Residential,Masonry,1,
559383,FL,BREVARD COUNTY,6194260.8,9450000,28.38444,-80.75844,Commercial,Reinforced Masonry,1,
669377,FL,BREVARD COUNTY,788071.5,838719.28,28.38444,-80.75844,Residential,Masonry,1,
569959,FL,BREVARD COUNTY,2564974.8,4456387.22,28.38444,-80.75844,Commercial,Reinforced Masonry,1,
466222,FL,BREVARD COUNTY,485236.8,749591.38,28.38444,-80.75844,Residential,Masonry,1,
870954,FL,BREVARD COUNTY,1563465.6,1692337.38,28.38444,-80.75844,Residential,Masonry,1,
978271,FL,BREVARD COUNTY,314362.8,358599.93,28.386425,-80.755028,Residential,Wood,1,
594620,FL,BREVARD COUNTY,1650220.2,1300376.82,28.359667,-80.746674,Residential,Masonry,1,
995975,FL,BREVARD COUNTY,2207371.5,1986435.69,28.358414,-80.746666,Commercial,Reinforced Masonry,1,
372698,FL,BREVARD COUNTY,701427.6,592616.54,28.3669,-80.7429,Residential,Masonry,4,
491487,FL,BREVARD COUNTY,28968.74,32838.96,28.39306,-80.75399,Residential,Wood,1,
828473,FL,BREVARD COUNTY,54316.39,87623.2,28.36807,-80.7412,Residential,Wood,3,
205676,FL,BREVARD COUNTY,16294.92,26992.2,28.367184,-80.754997,Residential,Wood,1,
801924,FL,BREVARD COUNTY,35486.71,26787.99,28.3784,-80.74669,Residential,Wood,4,
417961,FL,BREVARD COUNTY,158422.8,257939.56,28.354094,-80.744431,Residential,Wood,3,
742545,FL,BREVARD COUNTY,994500,807693.12,28.35577,-80.751518,Residential,Masonry,1,
634299,FL,BREVARD COUNTY,2580452.91,2899479.46,28.36672,-80.73444,Commercial,Reinforced Masonry,1,
703993,FL,BREVARD COUNTY,201339.27,213032.25,28.48211,-80.777935,Residential,Wood,3,
438370,FL,BREVARD COUNTY,201339.27,343050.71,28.36477,-80.73614,Residential,Wood,3,
655990,FL,BREVARD COUNTY,382291.33,608964.85,28.3669,-80.7429,Residential,Masonry,4,
